fl-502,fl,st. petersburg/clearwater/largo/pinellas county coc,3,947619,2831,0.41,33.28978238,6.909468342,suburban cocs,2831,1294,349,36,1679,1152,2466,973,305,36,1314,1152,365,321,44,365,0,115,97,18,115,0,690,156,23,179,511,690,156,23,179,511,0,0,0,0,329,128,115,20,263,66,118,48,40,0,88,30,31,14,17,0,31,0,87,34,23,0,57,30,12,11,1,12,0,0,0,0,0,0,12,11,1,12,0,17,16,1,17,0,2047,1911,1877,0.91700000000000004,1543,459,45,120,525,1477,45,189,45,1543,1407,1393,0.90280000000000005,0,16,74,423,1096,24,34,24,459,459,439,0.95640000000000003,46,102,336,21,135,21,45,45,45,1,0,0,45,0,20,0,143,90,86,0.60140000000000005,111,111,32,0,15,0,1524,1492,1492,0.97899999999999998,59,214,1310,0,871,0,891,0,0,0,"NA",0,0,0,0,0,0
fl-504,fl,"daytona beach/daytona/volusia, flagler counties coc",3,622944,753,0.17,34.09781605,6.962274571,suburban cocs,753,112,193,0,305,448,555,67,55,0,122,433,198,45,138,183,15,63,14,44,58,5,88,6,0,6,82,85,6,0,6,79,3,0,0,3,52,3,20,0,23,29,37,12,7,0,19,18,17,9,3,0,12,5,20,3,4,0,7,13,4,0,3,3,1,0,0,0,0,0,4,0,3,3,1,6,0,4,4,2,449,371,366,0.81510000000000005,158,291,0,67,298,135,16,23,97,158,80,80,0.50629999999999997,0,0,22,79,68,11,0,47,291,291,286,0.98280000000000001,45,219,67,5,23,50,0,0,0,"NA",0,0,0,0,0,0,112,112,94,0.83930000000000005,20,57,55,0,24,16,433,433,170,0.3926,17,56,377,0,288,32,97,0,0,0,"NA",0,0,0,0,0,0
fl-505,fl,"fort walton beach/okaloosa, walton counties coc",3,262928,401,0.23,29.91709242,5.815777926,suburban cocs,401,68,62,0,130,271,247,10,4,0,14,233,154,58,58,116,38,44,18,18,36,8,112,6,0,6,106,92,6,0,6,86,20,0,0,20,27,6,0,0,6,21,17,0,4,0,4,13,5,0,4,0,4,1,12,0,0,0,0,12,8,3,2,5,3,1,0,0,0,1,7,3,2,5,2,10,2,2,4,6,134,110,110,0.82089999999999996,60,74,0,21,100,34,0,4,0,60,36,36,0.6,38,0,10,26,34,0,4,0,74,74,74,1,11,74,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,33,33,33,1,8,18,15,0,4,0,216,216,37,0.17130000000000001,179,179,37,0,179,37,37,0,0,0,"NA",0,0,0,0,0,0
fl-509,fl,"fort pierce/st. lucie, indian river, martin counties coc",3,601682,1732,0.47,35.54859521,6.095245682,suburban cocs,1732,80,103,0,183,1549,750,23,42,0,65,685,982,57,61,118,864,338,22,19,41,297,57,0,0,0,57,57,0,0,0,57,0,0,0,0,72,0,0,0,0,72,103,14,13,0,27,76,60,10,0,0,10,50,43,4,13,0,17,26,9,4,4,8,1,0,0,0,0,0,9,4,4,8,1,11,4,6,10,1,220,160,148,0.67269999999999996,102,118,0,47,151,57,12,3,24,102,42,42,0.4118,0,0,21,77,13,12,0,12,118,118,106,0.89829999999999999,26,74,44,0,3,12,0,0,0,"NA",0,0,0,0,0,0,108,108,108,1,22,85,23,0,15,0,363,363,255,0.70250000000000001,29,89,274,0,118,0,277,96,96,96,1,24,96,0,0,0,0
fl-512,fl,saint johns county coc,3,226229,445,0.31,27.52983195,4.114820327,suburban cocs,445,89,90,0,179,266,295,43,4,0,47,248,150,46,86,132,18,42,14,24,38,4,42,1,0,1,41,42,1,0,1,41,0,0,0,0,40,7,0,0,7,33,16,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,16,8,2,6,8,0,0,0,0,0,0,8,2,6,8,0,14,5,9,14,0,190,120,120,0.63160000000000005,94,96,0,100,144,46,0,0,0,94,40,40,0.42549999999999999,0,2,23,48,46,0,0,0,96,80,80,0.83330000000000004,77,96,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,16,16,0,0,1,7,9,0,16,0,0,0,0,"NA",0,0,0,0,0,0,0,34,34,10,0.29409999999999997,6,27,7,0,0,0
fl-517,fl,"hendry, hardee, highlands counties coc",3,253385,609,0.41,41.00323093,10.37309745,rural cocs,609,44,47,0,91,518,377,0,9,0,9,368,232,44,38,82,150,79,18,14,32,47,283,0,0,0,283,236,0,0,0,236,47,0,0,47,16,0,0,0,0,16,62,0,0,0,0,62,21,0,0,0,0,21,41,0,0,0,0,41,11,4,0,4,7,0,0,0,0,0,11,4,0,4,7,15,6,0,6,9,95,62,62,0.65259999999999996,48,47,0,11,80,15,0,0,0,48,15,15,0.3125,0,0,7,44,4,0,0,0,47,47,47,1,4,36,11,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,149,149,149,1,11,40,109,0,92,0,46,0,0,0,"NA",0,0,0,0,0,0
fl-518,fl,"columbia, hamilton, lafayette, suwannee counties coc",3,135313,502,0.6,30.14220913,8.33518291,rural cocs,502,65,34,0,99,403,372,12,34,0,46,326,130,53,0,53,77,44,16,0,16,28,38,0,0,0,38,34,0,0,0,34,4,0,0,4,43,1,25,0,26,17,44,10,1,0,11,33,9,7,0,0,7,2,35,3,1,0,4,31,11,3,0,3,8,0,0,0,0,0,11,3,0,3,8,12,4,0,4,8,119,49,49,0.4118,82,37,0,16,57,50,12,27,12,82,12,12,0.14630000000000001,0,5,16,57,13,12,0,12,37,37,37,1,0,0,37,0,27,0,0,0,0,"NA",0,0,0,0,0,0,72,72,72,1,9,33,39,0,48,29,95,95,11,0.1158,5,17,78,0,89,9,11,0,0,0,"NA",0,0,0,0,0,0
fl-519,fl,pasco county coc,3,497332,2593,0.72,28.50454098,5.475306557,suburban cocs,2593,141,37,0,178,2415,838,76,37,0,113,725,1755,65,0,65,1690,444,22,0,22,422,847,51,0,51,796,416,41,0,41,375,431,10,10,421,220,45,0,0,45,175,329,6,6,0,12,317,49,2,0,0,2,47,280,4,6,0,10,270,24,4,0,4,20,2,0,0,0,2,22,4,0,4,18,30,2,0,2,28,220,164,164,0.74550000000000005,102,118,0,16,100,118,2,39,2,102,46,46,0.45100000000000001,0,5,4,60,40,2,15,2,118,118,118,1,12,40,78,0,24,0,0,0,0,"NA",0,0,0,0,0,0,94,94,94,1,10,28,66,0,73,0,191,191,191,1,53,90,101,0,88,0,0,26,26,26,1,1,9,17,0,6,0
fl-602,fl,punta gorda/charlotte county coc,3,173501,222,0.17,45.96173287,5.145140039,suburban cocs,222,66,23,0,89,133,165,41,23,0,64,101,57,25,0,25,32,13,7,0,7,6,33,4,0,4,29,29,4,0,4,25,4,0,0,4,55,30,23,0,53,2,7,2,1,0,3,4,0,0,0,0,0,0,7,2,1,0,3,4,2,2,0,2,0,0,0,0,0,0,2,2,0,2,0,3,3,0,3,0,90,76,76,0.84440000000000004,66,24,0,16,19,71,0,44,0,66,52,52,0.78790000000000004,0,0,16,19,47,0,20,0,24,24,24,1,0,0,24,0,24,0,0,0,0,"NA",0,0,0,0,0,0,251,251,243,0.96809999999999996,98,126,125,0,140,55,65,65,65,1,1,2,63,0,15,0,25,0,0,0,"NA",0,0,0,0,0,0
fl-604,fl,monroe county coc,3,78399,631,1.15,62.8533853,6.97881886,rural cocs,631,218,121,0,339,292,581,202,90,0,292,289,50,16,31,47,3,18,5,12,17,1,83,1,0,1,82,83,1,0,1,82,0,0,0,0,87,31,26,0,57,30,26,14,4,0,18,8,11,11,0,0,11,0,15,3,4,0,7,8,2,1,1,2,0,0,0,0,0,0,2,1,1,2,0,2,1,1,2,0,401,387,348,0.86780000000000002,251,150,0,16,69,299,33,17,33,251,237,204,0.81269999999999998,0,0,7,36,182,33,0,33,150,150,144,0.96,9,33,117,0,17,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,202,202,197,0.97519999999999996,13,42,160,0,2,0,54,11,11,11,1,4,10,1,0,0,0
ga-500,ga,atlanta continuum of care,3,460412,3572,0.93,34.04247831,12.35486841,major cities,3572,1567,1324,0,2891,681,3089,1305,1117,0,2422,667,483,262,207,469,14,163,88,70,158,5,346,215,0,215,131,332,207,0,207,125,14,8,8,6,386,87,234,0,321,65,199,93,88,0,181,18,11,6,5,0,11,0,188,87,83,0,170,18,7,4,2,6,1,0,0,0,0,0,7,4,2,6,1,9,5,3,8,1,3419,3347,1675,0.4899,1768,1651,0,220,739,2680,0,175,101,1768,1696,753,0.4259,153,201,140,497,1271,0,25,46,1651,1651,922,0.55840000000000001,80,242,1409,0,150,55,0,0,0,"NA",0,0,0,0,0,0,177,148,133,0.75139999999999996,44,122,55,0,44,0,1941,1941,1735,0.89390000000000003,166,483,1450,8,373,42,1581,0,0,0,"NA",0,0,0,0,0,0
ga-507,ga,savannah/chatham county coc,3,285936,926,0.42,27.44716022,7.564635198,other urban cocs,926,244,319,0,563,363,751,141,247,0,388,363,175,103,72,175,0,53,31,22,53,0,234,67,0,67,167,229,62,0,62,167,5,5,5,0,38,6,5,0,11,27,87,22,19,0,41,46,10,9,0,0,9,1,77,13,19,0,32,45,14,4,10,14,0,0,0,0,0,0,14,4,10,14,0,16,5,11,16,0,699,641,372,0.53220000000000001,306,393,0,52,185,502,12,0,12,306,258,218,0.71240000000000003,40,0,23,103,191,12,0,12,393,383,154,0.39190000000000003,29,82,311,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,689,689,509,0.73880000000000001,230,468,221,0,132,0,93,10,10,0,0,4,10,0,0,0,0
hi-500,hi,hawaii balance of state coc,3,431130,2261,0.7,46.73185272,6.084549003,rural cocs,2261,283,502,0,785,1476,1423,117,128,0,245,1178,838,166,374,540,298,208,44,96,140,68,641,52,0,52,589,551,27,0,27,524,90,25,25,65,166,11,12,0,23,143,109,3,3,0,6,103,2,0,1,0,1,1,107,3,2,0,5,102,23,5,15,20,3,0,0,0,0,0,23,5,15,20,3,22,4,12,16,6,1036,949,949,0.91600000000000004,395,641,0,191,730,306,0,5,2,395,318,318,0.80510000000000004,0,0,51,178,217,0,5,0,641,631,631,0.98440000000000005,140,552,89,0,0,2,0,0,0,"NA",0,0,0,0,0,0,344,344,344,1,93,302,42,0,27,0,442,442,292,0.66059999999999997,33,127,315,0,150,0,265,0,0,0,"NA",0,0,0,0,0,0
hi-501,hi,honolulu coc,3,989820,4959,0.6,37.34263459,4.515781836,suburban cocs,4959,1058,1552,25,2635,2324,3112,629,359,25,1013,2099,1847,429,1193,1622,225,458,115,284,399,59,1159,143,12,155,1004,1037,125,12,137,900,122,18,18,104,449,95,116,3,214,235,210,34,16,0,50,160,24,1,0,0,1,23,186,33,16,0,49,137,48,8,32,40,8,0,0,0,0,0,48,8,32,40,8,46,8,32,40,6,3216,3081,3057,0.9506,1298,1893,25,552,2114,1086,16,154,25,1298,1212,1212,0.93369999999999997,0,13,189,635,647,16,44,16,1893,1844,1820,0.96140000000000003,363,1479,414,0,110,9,25,25,25,1,0,0,25,0,0,0,875,875,875,1,208,827,48,0,61,0,1684,1684,1004,0.59619999999999995,80,313,1371,0,583,0,722,0,0,0,"NA",0,0,0,0,0,0
ky-502,ky,lexington/fayette county coc,3,314752,1051,0.37,27.06845663,8.86058655,other urban cocs,1051,578,420,2,1000,51,937,504,380,2,886,51,114,74,40,114,0,45,25,20,45,0,118,92,2,94,24,118,92,2,94,24,0,0,0,0,162,54,104,0,158,4,65,28,24,0,52,13,1,1,0,0,1,0,64,27,24,0,51,13,4,1,3,4,0,0,0,0,0,0,4,1,3,4,0,5,2,3,5,0,999,974,820,0.82079999999999997,532,465,2,61,141,858,0,102,10,532,507,377,0.70860000000000001,24,89,40,97,435,0,10,10,465,465,441,0.94840000000000002,21,44,421,0,92,0,2,2,2,1,0,0,2,0,0,0,32,32,32,1,9,20,12,0,19,1,473,473,155,0.32769999999999999,80,139,334,0,328,10,388,170,170,44,0.25879999999999997,0,0,170,0,0,0
la-503,la,new orleans/jefferson parish coc,3,824422,1301,0.24,35.97011585,9.403421372,major cities,1301,556,202,18,776,525,1158,436,187,18,641,517,143,120,15,135,8,41,31,7,38,3,404,106,18,124,280,404,106,18,124,280,0,0,0,0,113,16,80,0,96,17,118,85,1,2,88,30,5,5,0,0,5,0,113,80,1,2,83,30,12,11,1,12,0,0,0,0,0,0,12,11,1,12,0,19,18,1,19,0,1053,1009,978,0.92879999999999996,643,390,20,67,250,801,2,172,84,643,614,614,0.95489999999999997,59,15,39,146,495,2,10,84,390,375,344,0.8821,28,104,286,0,162,0,20,20,20,1,0,0,20,0,0,0,665,607,605,0.90980000000000005,138,446,219,0,205,25,3032,3020,2267,0.74770000000000003,291,876,2156,0,733,31,1451,13,13,13,1,6,13,0,0,0,0
ma-500,ma,boston coc,3,666277,6135,0.99,48.83588153,10.97714805,major cities,6135,5337,561,51,5949,186,2492,1828,427,51,2306,186,3643,3509,134,3643,0,1079,1027,52,1079,0,769,719,12,731,38,526,476,12,488,38,243,243,243,0,233,63,143,19,225,8,190,158,25,0,183,7,51,44,7,0,51,0,139,114,18,0,132,7,173,165,8,173,0,0,0,0,0,0,173,165,8,173,0,238,227,11,238,0,5905,5728,5585,0.94579999999999997,5198,648,59,1319,3781,2124,0,218,59,5198,5104,5027,0.96709999999999996,55,232,1225,3593,1605,0,33,45,648,565,529,0.81640000000000001,94,188,460,0,165,14,59,59,29,0.49149999999999999,0,0,59,0,20,0,934,912,912,0.97640000000000005,218,630,304,0,78,40,4750,4750,4461,0.93920000000000003,284,696,4054,0,760,0,3705,3184,3184,1779,0.55869999999999997,920,2575,609,0,11,0
ma-502,ma,lynn coc,3,92522,582,0.67,42.62024641,8.790786181,suburban cocs,582,489,42,0,531,51,151,70,36,0,106,45,431,419,6,425,6,124,120,3,123,1,57,6,0,6,51,51,6,0,6,45,6,0,0,6,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,2,2,0,0,2,0,3,0,3,3,0,0,0,0,0,0,3,0,3,3,0,3,0,3,3,0,539,539,499,0.92579999999999996,438,101,0,110,419,120,0,20,14,438,438,438,1,14,0,88,368,70,0,20,6,101,101,61,0.60399999999999998,22,51,50,0,0,8,0,0,0,"NA",0,0,0,0,0,0,280,280,0,0,116,280,0,0,0,100,270,270,255,0.94440000000000002,31,66,204,0,1,15,67,64,64,64,1,0,0,64,0,0,0
ma-504,ma,springfield coc,3,468103,2311,0.52,34.57016321,7.848518191,suburban cocs,2311,2135,116,7,2258,53,370,269,41,7,317,53,1941,1866,75,1941,0,513,488,25,513,0,132,109,6,115,17,60,37,6,43,17,72,72,72,0,14,5,7,0,12,2,35,17,8,0,25,10,0,0,0,0,0,0,35,17,8,0,25,10,106,99,7,106,0,0,0,0,0,0,106,99,7,106,0,116,109,7,116,0,2417,2272,2209,0.91390000000000005,2285,125,7,652,2120,293,4,11,16,2285,2224,2184,0.95579999999999998,0,33,622,2045,236,4,0,8,125,41,18,0.14399999999999999,30,75,50,0,11,8,7,7,7,1,0,0,7,0,0,0,1295,1295,1295,1,385,1260,35,0,0,17,951,951,590,0.62039999999999995,165,473,478,0,361,20,402,162,162,87,0.53700000000000003,0,0,162,0,19,10
ma-505,ma,new bedford coc,3,95067,352,0.41,42.94119277,10.29624057,suburban cocs,352,213,90,0,303,49,174,49,76,0,125,49,178,164,14,178,0,52,46,6,52,0,30,10,0,10,20,28,8,0,8,20,2,2,2,0,46,5,38,0,43,3,10,8,0,0,8,2,0,0,0,0,0,0,10,8,0,0,8,2,7,7,0,7,0,0,0,0,0,0,7,7,0,7,0,8,8,0,8,0,352,312,303,0.86080000000000001,227,125,0,59,183,161,8,64,8,227,201,192,0.8458,0,0,53,169,50,8,0,8,125,111,111,0.88800000000000001,6,14,111,0,64,0,0,0,0,"NA",0,0,0,0,0,0,386,386,26,6.7400000000000002E-2,370,386,0,0,0,0,262,262,262,1,80,188,74,0,5,0,243,0,0,0,"NA",0,0,0,0,0,0
ma-508,ma,lowell coc,3,110393,658,0.65,54.65200403,12.03819596,suburban cocs,658,582,64,0,646,12,182,136,34,0,170,12,476,446,30,476,0,143,132,11,143,0,6,6,0,6,0,6,6,0,6,0,0,0,0,0,32,0,32,0,32,0,14,14,0,0,14,0,0,0,0,0,0,0,14,14,0,0,14,0,21,20,1,21,0,0,0,0,0,0,21,20,1,21,0,21,20,1,21,0,807,769,720,0.89219999999999999,499,308,0,274,669,138,0,43,0,499,481,480,0.96189999999999998,0,0,151,496,3,0,0,0,308,288,240,0.7792,123,173,135,0,43,0,0,0,0,"NA",0,0,0,0,0,0,349,349,349,1,149,349,0,0,0,0,99,99,99,1,0,0,99,0,63,0,36,95,77,77,0.8105,29,95,0,0,0,0
ma-509,ma,cambridge coc,3,109598,530,0.53,37.68281509,7.762701923,other urban cocs,530,307,156,0,463,67,395,252,76,0,328,67,135,55,80,135,0,52,22,30,52,0,181,155,0,155,26,181,155,0,155,26,0,0,0,0,13,9,0,0,9,4,30,27,1,0,28,2,0,0,0,0,0,0,30,27,1,0,28,2,11,6,5,11,0,0,0,0,0,0,11,6,5,11,0,14,7,7,14,0,432,411,375,0.86809999999999998,259,173,0,58,142,290,0,0,0,259,245,245,0.94589999999999996,46,22,25,61,198,0,0,0,173,166,130,0.75139999999999996,33,81,92,0,0,0,0,0,0,"NA",0,0,0,0,0,0,22,22,22,1,5,18,4,0,0,0,422,404,249,0.59,18,49,373,0,155,10,146,152,146,55,0.36180000000000001,16,39,113,0,0,0
md-501,md,baltimore city coc,3,619546,2669,0.52,33.75526442,10.95961889,major cities,2669,1124,984,15,2123,546,2178,841,776,15,1632,546,491,283,208,491,0,158,86,72,158,0,699,402,7,409,290,672,375,7,382,290,27,27,27,0,276,86,165,1,252,24,81,34,18,0,52,29,8,5,1,0,6,2,73,29,17,0,46,27,34,13,21,34,0,0,0,0,0,0,34,13,21,34,0,54,20,34,54,0,2429,2367,1619,0.66649999999999998,1240,1169,20,144,569,1852,8,344,52,1240,1195,887,0.71530000000000005,71,0,57,317,915,8,76,8,1169,1152,712,0.60909999999999997,87,252,917,0,268,44,20,20,20,1,0,0,20,0,0,0,474,461,446,0.94089999999999996,106,355,119,0,93,8,4252,4252,1999,0.47010000000000002,730,2040,2212,0,651,51,240,0,0,0,"NA",0,0,0,0,0,0
md-508,md,"charles, calvert, st.mary's counties coc",3,358636,419,0.18,23.56161736,3.564107948,suburban cocs,419,146,41,0,187,232,238,112,18,0,130,108,181,34,23,57,124,49,10,7,17,32,79,39,0,39,40,75,35,0,35,40,4,4,4,0,22,3,2,0,5,17,26,9,0,0,9,17,2,0,0,0,0,2,24,9,0,0,9,15,7,2,0,2,5,0,0,0,0,0,7,2,0,2,5,10,2,0,2,8,165,157,157,0.95150000000000001,119,46,0,20,107,58,0,0,0,119,113,113,0.9496,95,0,9,80,39,0,0,0,46,44,44,0.95650000000000002,11,27,19,0,0,0,0,0,0,"NA",0,0,0,0,0,0,22,22,22,1,2,5,17,0,0,0,273,273,273,1,46,158,115,0,0,0,121,1,1,1,1,0,0,1,0,0,0
mo-501,mo,st.louis city coc,3,314210,1336,0.47,28.10350687,13.54113857,other urban cocs,1336,650,544,0,1194,142,821,444,235,0,679,142,515,206,309,515,0,172,66,106,172,0,151,81,0,81,70,144,74,0,74,70,7,7,7,0,169,28,130,0,158,11,77,44,25,0,69,8,4,3,1,0,4,0,73,41,24,0,65,8,59,28,31,59,0,0,0,0,0,0,59,28,31,59,0,77,29,48,77,0,1338,1159,971,0.72570000000000001,658,680,0,217,670,668,0,136,40,658,584,436,0.66259999999999997,32,43,78,257,401,0,0,20,680,575,535,0.78680000000000005,139,413,267,0,136,20,0,0,0,"NA",0,0,0,0,0,0,65,65,51,0.78459999999999996,21,38,27,0,52,0,1764,1764,1417,0.80330000000000001,311,878,886,0,341,0,513,0,0,0,"NA",0,0,0,0,0,0
nc-516,nc,northwest north carolina coc,3,210136,466,0.32,38.60141228,9.48571091,rural cocs,466,93,26,0,119,347,199,69,11,0,80,119,267,24,15,39,228,89,10,5,15,74,13,6,0,6,7,13,6,0,6,7,0,0,0,0,5,5,0,0,5,0,23,9,3,0,12,11,1,0,1,0,1,0,22,9,2,0,11,11,8,0,0,0,8,0,0,0,0,0,8,0,0,0,8,9,0,0,0,9,121,61,54,0.44629999999999997,87,34,0,22,53,67,1,0,1,87,31,24,0.27589999999999998,20,10,16,35,52,0,0,0,34,30,30,0.88239999999999996,6,18,15,1,0,1,0,0,0,"NA",0,0,0,0,0,0,10,10,10,1,1,2,8,0,6,0,62,54,54,0.871,10,31,31,0,0,0,3,0,0,0,"NA",0,0,0,0,0,0
nv-500,nv,las vegas/clark county coc,3,2104734,6490,0.36,26.89159458,6.498764483,major cities,6490,1635,482,20,2137,4353,6190,1414,411,20,1845,4345,300,221,71,292,8,111,81,27,108,3,446,74,12,86,360,440,72,12,84,356,6,2,2,4,691,116,251,0,367,324,2052,68,84,0,152,1900,256,17,1,0,18,238,1796,51,83,0,134,1662,22,9,9,18,4,1,0,1,1,0,21,9,8,17,4,22,10,10,20,2,2131,1998,1820,0.85409999999999997,1395,711,25,137,401,1694,36,398,168,1395,1262,1084,0.77710000000000001,323,221,85,244,1127,24,93,57,711,711,711,1,52,157,542,12,305,111,25,25,25,1,0,0,25,0,0,0,684,684,684,1,159,474,210,0,179,106,2440,2440,1422,0.58279999999999998,203,647,1791,2,1628,45,1319,0,0,0,"NA",0,0,0,0,0,0
ny-600,ny,new york city coc,3,8497179,76501,0.96,48.19331852,8.622000266,major cities,76501,69605,2923,37,72565,3936,31124,24442,2709,37,27188,3936,45377,45163,214,45377,0,14245,14162,83,14245,0,5755,3928,27,3955,1800,4401,2574,27,2601,1800,1354,1354,1354,0,535,317,153,37,507,28,2003,1394,344,0,1738,265,5,0,0,0,0,5,1998,1394,344,0,1738,260,2525,2487,38,2525,0,0,0,0,0,0,2525,2487,38,2525,0,2723,2680,43,2723,0,76865,73955,71924,0.93569999999999998,73675,3150,40,15084,48819,28046,0,342,457,73675,70816,70100,0.95150000000000001,0,0,14988,48490,25185,0,148,97,3150,3099,1784,0.56630000000000003,96,329,2821,0,154,360,40,40,40,1,0,0,40,0,40,0,2567,2567,2567,1,304,992,1575,0,2567,10,28078,27769,16179,0.57620000000000005,1817,5306,22772,0,4916,385,16093,0,0,0,"NA",0,0,0,0,0,0
or-500,or,eugene/springfield/lane county coc,3,363486,1529,0.57,32.26824611,9.03904815,other urban cocs,1529,442,84,0,526,1003,1260,342,31,0,373,887,269,100,53,153,116,84,33,17,50,34,640,143,0,143,497,568,111,0,111,457,72,32,32,40,164,25,19,0,44,120,116,28,10,0,38,78,9,6,0,0,6,3,107,22,10,0,32,75,4,2,1,3,1,0,0,0,0,0,4,2,1,3,1,4,2,1,3,1,571,542,542,0.94920000000000004,475,96,0,40,132,427,12,26,22,475,446,446,0.93889999999999996,75,0,18,67,396,12,4,12,96,96,96,1,22,65,31,0,22,10,0,0,0,"NA",0,0,0,0,0,0,260,249,249,0.9577,61,202,58,0,37,0,512,512,512,1,37,104,408,0,261,0,107,0,0,0,"NA",0,0,0,0,0,0
or-501,or,portland-gresham-multnomah county coc,3,787968,4177,0.65,36.6731248,7.856584934,major cities,4177,1752,757,0,2509,1668,3520,1341,588,0,1929,1591,657,411,169,580,77,216,126,62,188,28,1290,373,0,373,917,1240,339,0,339,901,50,34,34,16,445,135,127,0,262,183,304,109,63,0,172,132,14,3,3,0,6,8,290,106,60,0,166,124,35,15,16,31,4,0,0,0,0,0,35,15,16,31,4,39,20,15,35,4,2562,2418,2180,0.85089999999999999,1749,813,0,200,574,1982,6,146,139,1749,1627,1389,0.79420000000000002,0,45,133,383,1364,2,29,70,813,791,791,0.97289999999999999,67,191,618,4,117,69,0,0,0,"NA",0,0,0,0,0,0,2083,1885,1885,0.90490000000000004,367,1333,749,1,362,84,4626,4571,3866,0.8357,538,1782,2844,0,654,51,1748,0,0,0,"NA",0,0,0,0,0,0
or-502,or,medford/ashland/jackson county coc,3,213469,633,0.41,37.92912457,6.925191952,suburban cocs,633,213,156,0,369,264,525,189,101,0,290,235,108,24,55,79,29,37,8,21,29,8,170,59,0,59,111,163,57,0,57,106,7,2,2,5,95,13,52,0,65,30,62,27,14,0,41,21,17,15,0,0,15,2,45,12,14,0,26,19,15,0,14,14,1,0,0,0,0,0,15,0,14,14,1,14,0,13,13,1,335,304,167,0.4985,170,165,0,61,160,175,0,54,43,170,139,27,0.1588,107,0,40,102,68,0,0,16,165,165,140,0.84850000000000003,21,58,107,0,54,27,0,0,0,"NA",0,0,0,0,0,0,104,104,104,1,12,54,50,0,89,0,559,559,171,0.30590000000000001,228,299,260,0,385,0,148,0,0,0,"NA",0,0,0,0,0,0
or-503,or,central oregon coc,3,219265,778,0.46,34.8840528,5.966821225,rural cocs,778,181,49,0,230,548,494,141,43,0,184,310,284,40,6,46,238,76,12,3,15,61,246,30,0,30,216,187,25,0,25,162,59,5,5,54,83,16,10,0,26,57,68,22,8,0,30,38,7,2,2,0,4,3,61,20,6,0,26,35,8,0,3,3,5,0,0,0,0,0,8,0,3,3,5,9,0,3,3,6,272,248,179,0.65810000000000002,211,61,0,19,65,189,18,13,28,211,187,148,0.70140000000000002,115,2,17,61,141,9,7,9,61,61,31,0.50819999999999999,2,4,48,9,6,19,0,0,0,"NA",0,0,0,0,0,0,177,177,173,0.97740000000000005,55,173,4,0,0,0,138,138,19,0.13769999999999999,13,42,96,0,129,0,138,9,9,0,0,1,2,7,0,1,0
or-505,or,oregon balance of state coc,3,1468651,5795,0.57,33.21585317,7.307823369,rural cocs,5795,1036,990,0,2026,3769,3902,787,560,0,1347,2555,1893,249,430,679,1214,575,83,125,208,367,737,224,0,224,513,668,200,0,200,468,69,24,24,45,379,79,60,0,139,240,847,107,92,0,199,648,460,33,25,0,58,402,387,74,67,0,141,246,44,10,13,23,21,2,1,1,2,0,42,9,12,21,21,61,10,21,31,30,2575,2274,606,0.23530000000000001,1390,1185,0,429,1100,1406,69,8,137,1390,1184,256,0.1842,69,0,204,528,810,52,0,86,1185,1090,350,0.2954,225,572,596,17,8,51,0,0,0,"NA",0,0,0,0,0,0,370,370,364,0.98380000000000001,67,232,138,0,54,1,603,603,333,0.55220000000000002,127,371,232,0,233,0,93,136,136,136,1,36,113,23,0,0,0
wa-500,wa,seattle/king county coc,3,2119230,11643,0.65,34.24083742,4.973248833,major cities,11643,3491,2624,43,6158,5485,8810,2407,956,43,3406,5404,2833,1084,1668,2752,81,905,328,555,883,22,2773,949,37,986,1787,2483,667,37,704,1779,290,282,282,8,1329,284,352,0,636,693,1498,164,192,0,356,1142,221,11,15,0,26,195,1277,153,177,0,330,947,142,59,77,136,6,1,1,0,1,0,141,58,77,135,6,222,103,112,215,7,6445,5771,4474,0.69420000000000004,3498,2902,45,972,3203,3188,54,340,534,3498,3267,2592,0.74099999999999999,390,126,427,1254,2200,44,57,210,2902,2459,1837,0.63300000000000001,545,1949,943,10,283,324,45,45,45,1,0,0,45,0,0,0,781,769,769,0.98460000000000003,156,541,240,0,117,83,5469,5469,4413,0.80689999999999995,398,1285,4184,0,1283,61,2413,2086,2028,1983,0.9506,410,1526,540,20,25,147
